path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/engine/factapply/call_return_slot_facts.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/call_return_slot_facts.go,""callResultSiteForAssignment, callResultSlotsForTarget"",parallel routes,factflow
analysis/engine/factapply/call_return_slot_facts.go,callResultSiteForAssignment,hardcoded semantic cases,factflow
analysis/engine/factapply/call_return_slot_facts.go,applyCallOutcomeReturnSlotFactsAfterRootAssignment,overloaded helpers,factapply",114,10687,
analysis/engine/factapply/call_edges.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/call_edges.go,pathsMatchForBranchRelation,duplicate vocabulary,analysis/domain/path
analysis/engine/factapply/call_edges.go,callOutcomeRelationActiveIn,performance waste,analysis/engine/factapply
analysis/engine/factapply/call_edges.go,callOutcomeRelationKilledAt,hardcoded semantic cases,analysis/engine/factflow
analysis/engine/factapply/call_edges.go,callOutcomeResultAssignmentPoint,proof propagation split,analysis/engine/factflow
analysis/engine/factapply/call_edges.go,callOutcomeTraversalCache,overloaded helper,analysis/engine/factapply",162,12851,
analysis/engine/factapply/call_materialize.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/call_materialize.go,""lazyCallResultReader, callResultMaterializer"",parallel routes,analysis/engine/transfer
analysis/engine/factapply/call_materialize.go,materializeCallOutcome,overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/call_materialize.go,applyChannelSelectResult,duplicate vocabulary,analysis/engine/factapply
analysis/engine/factapply/call_materialize.go,callContextAt,proof propagation split,analysis/engine/transfer
analysis/engine/factapply/call_materialize.go,callResultPointStateCache,performance waste,analysis/engine/factapply",164,12631,
analysis/engine/factapply/branch_refinement.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/branch_refinement.go,""applyBranchRefinement, applyBranchRefinementCached"",parallel routes,analysis/engine/factapply
analysis/engine/factapply/branch_refinement.go,""applyValueRefinementAt, applyValueRefinementAtCached, applyValueRefinementAtWithoutImplicationsCached"",parallel routes,analysis/engine/factapply
analysis/engine/factapply/branch_refinement.go,""literalConstraintType, valueProvesScalarValue, literalConstraintProvesScalarValue"",duplicate vocabulary,analysis/domain/value/typevalue
analysis/engine/factapply/branch_refinement.go,""valueHasUntrustedTopEvidence, untrustedRootEvidence"",duplicate vocabulary,analysis/domain/value/axis/evidence
analysis/engine/factapply/branch_refinement.go,""narrowRootByPathLiteral, narrowRootByPathLiteralMatch, narrowRootByPathLiteralNot"",overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/branch_refinement.go,""rootRefinementCanKeepDescendants, descendantFactsCompatibleWithNarrowedRoot, compatibleNarrowedRootDescendant"",proof propagation split across layers,analysis/engine/factapply
analysis/engine/factapply/branch_refinement.go,""applyBranchLenRefinement, applyBranchNumFloorRefinement"",hardcoded semantic cases,analysis/engine/factflow",312,19703,
analysis/engine/factapply/channel_select_fact.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factapply/channel_select_fact.go,""channelSelectKind, channelSelectFactAt"",duplicate_vocabulary,factflow
analysis/engine/factapply/channel_select_fact.go,""channelSelectFactAt"",hardcoded_semantic_cases,channelselectfact
analysis/engine/factapply/channel_select_fact.go,""channelSelectFactAt"",proof_propagation_split,visibility",107,5836,
analysis/engine/factapply/call_outcome_apply.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/call_outcome_apply.go,""callPlaceholderBindings, callArgumentPlaceholderBindings"",duplicate vocabulary,factflow
analysis/engine/factapply/call_outcome_apply.go,""applyNormalReturnFactPhase, applyCallParamExposures"",overloaded helpers,factapply
analysis/engine/factapply/call_outcome_apply.go,""resolveCallParamLengthFloors, applyCallParamLengthFloor"",proof propagation split across layers,factapply
analysis/engine/factapply/call_outcome_apply.go,""markEscapePathCandidatePlacements, markEscapeValuePlacement, markReachableHeapPlacement"",maintenance sprawl,factapply
analysis/engine/factapply/call_outcome_apply.go,""resolvePlacementTargetValueAt, mergePlacementIdentityProjection"",parallel routes,placement",186,14687,
analysis/engine/factapply/channel_select_result.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/channel_select_result.go,channelSelectProjectedPayloadType,overloaded helper,analysis/engine/path
analysis/engine/factapply/channel_select_result.go,channelSelectCasePathPayloadType,proof propagation split,analysis/engine/path
analysis/engine/factapply/channel_select_result.go,channelPayloadTypeFromValue,duplicate vocabulary,analysis/type/ambient
analysis/engine/factapply/channel_select_result.go,channelSelectResultValue,maintenance sprawl,analysis/type/channelselect",138,9530,
analysis/engine/factapply/calls_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/calls_test.go,""NewFactsNodeTransfer, FactsNodeTransferConfig, factflow.NewFacts"",overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/calls_test.go,""factflow.ValueSourceExpression, factflow.ValueSourceCall, factflow.ValueSourceCall, factflow.CallSiteContextAssignmentSource"",hardcoded semantic cases,analysis/engine/factflow
analysis/engine/factapply/calls_test.go,""key.ReturnSlot, key.SymbolValue"",duplicate vocabulary,analysis/domain/state/key
analysis/engine/factapply/calls_test.go,""transfer.Run, transfer.NodeContext, transfer.Config"",proof propagation split across layers,analysis/engine/transfer",181,16311,
analysis/engine/factapply/call_outcome_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/call_outcome_test.go,""callpayload.CallOutcome, callboundary.NormalReturnFacts, callboundary.LifecycleFact, callboundary.EscapeEventFact, callboundary.StoreRelationFact, callboundary.PathInvalidationFact, callboundary.DynamicIndexFact, callboundary.RelConstraintFact"",overloaded helpers,analysis/engine/callboundary
analysis/engine/factapply/call_outcome_test.go,""pathdom.NewPath, pathdom.NewPlaceholder, pathdom.Path{Root: ...}"",duplicate vocabulary,analysis/domain/path
analysis/engine/factapply/call_outcome_test.go,""visibility.NewBuilder, visibility.NewResolver, visibility.RootOrVisibleStateKeyAt"",proof propagation split across layers,analysis/engine/visibility
analysis/engine/factapply/call_outcome_test.go,""factflow.NewFacts, factflow.NewCallSite, factflow.ExprRef"",hardcoded semantic cases,analysis/engine/factflow",232,21511,
analysis/engine/factapply/channel_select_branch.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factapply/channel_select_branch.go,""applyChannelSelectCasePathEquality, applyChannelSelectCasePathInequality"",parallel_routes,analysis/engine/factapply
analysis/engine/factapply/channel_select_branch.go,""channelSelectPayloadType, channelSelectExactPayloadType"",duplicate_vocabulary,analysis/type/channelselect
analysis/engine/factapply/channel_select_branch.go,""channelSelectTightenRemainingTypeFromFacts, channelSelectRemainingTypeFromFacts"",proof_propagation_split,analysis/type/channelselect
analysis/engine/factapply/channel_select_branch.go,""channelSelectReceiveFacts"",overloaded_helper,analysis/engine/state
analysis/engine/factapply/channel_select_branch.go,""channelSelectResultPathFromChannel"",hardcoded_semantic_case,analysis/type/channelselect",206,16679,
analysis/engine/factapply/normal_return_apply_lanes_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/normal_return_apply_lanes_test.go,""TestNormalReturnApplyLanesUseCallBoundaryPathBindings"",hardcoded semantic cases,analysis/engine/factapply
analysis/engine/factapply/normal_return_apply_lanes_test.go,""TestNormalReturnApplyLanesUseCallBoundaryPathBindings"",maintenance sprawl,analysis/engine/factapply",112,10617,
analysis/engine/factapply/helpers_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/helpers_test.go,""widening, testSparseAxis, testReducerAxis"",duplicate vocabulary,analysis/engine/factflow
analysis/engine/factapply/helpers_test.go,""branchWithPresence, branchWithRuntimeKind"",overloaded helpers,analysis/engine/factflow
analysis/engine/factapply/helpers_test.go,""testReducerAxisSpec, testReducerMirrorAxisSpec"",parallel routes,analysis/engine/factflow
analysis/engine/factapply/helpers_test.go,""formatValue"",hardcoded semantic cases,analysis/engine/factflow",143,12721,
analysis/engine/factapply/objects_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/objects_test.go,""fieldSuffix, staticSuffixKey, dottedSuffixSegments"",duplicate vocabulary,analysis/engine/factapply
analysis/engine/factapply/objects_test.go,""testTableLiteralID, assertHeapStaticMember, assertPlacement"",maintenance sprawl,analysis/engine/factapply
analysis/engine/factapply/objects_test.go,NewFactsNodeTransfer,overloaded helpers,analysis/engine/factapply",113,11128,
analysis/engine/factapply/channel_select_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/channel_select_test.go,""channelSelectEvents, channelSelectDuplicateEvents, channelSelectReceive"",duplicate vocabulary,analysis/engine/factflow
analysis/engine/factapply/channel_select_test.go,""testChannelSelectResultValue, testChannelSelectResultValueWithDefault"",parallel routes,analysis/engine/transfer
analysis/engine/factapply/channel_select_test.go,""assertChannelSelectCasePayload, assertNoChannelSelectCasePayload"",overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/channel_select_test.go,""channelSelectResultPathFromChannel"",hardcoded semantic cases,analysis/engine/factapply",163,13110,
analysis/engine/factapply/postconditions.go,true,YES,none,11,1166,
analysis/engine/factapply/relation_keys.go,true,YES,none,4,867,
analysis/engine/factapply/objects.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/objects.go,""applyObjectLiteralEntries, applyObjectLiteralEntriesWithKnownSourceValue"",parallel routes,factapply
analysis/engine/factapply/objects.go,""materializeObjectLiteralHeap, materializeObjectLiteralHeapCached, materializeObjectLiteralHeapCachedWithKnownSourceValue"",parallel routes,factapply
analysis/engine/factapply/objects.go,""objectLiteralEntrySourceValue, objectLiteralSourceCache.value"",duplicate vocabulary,factapply
analysis/engine/factapply/objects.go,""overlayExpectedObjectEntryValue"",hardcoded semantic cases,axis
analysis/engine/factapply/objects.go,""applyIndependentObjectLiteralEntryWrites, objectLiteralEntryWritesIndependent"",maintenance sprawl,factapply",168,12951,
analysis/engine/factapply/normal_return_apply_lanes.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/normal_return_apply_lanes.go,normalReturnApplyLanes,parallel routes,analysis/engine/callboundary
analysis/engine/factapply/normal_return_apply_lanes.go,applyNormalReturnDynamicIndexFacts,overloaded helpers,analysis/engine/dynamicindex
analysis/engine/factapply/normal_return_apply_lanes.go,applyNormalReturnPathInvalidations,hardcoded semantic cases,analysis/engine/state/pathevidence
analysis/engine/factapply/normal_return_apply_lanes.go,applyNormalReturnLifecycleFacts,hardcoded semantic cases,analysis/engine/state/typestate
analysis/engine/factapply/normal_return_apply_lanes.go,applyNormalReturnDynamicAllValueMembershipsFromPath,proof propagation split across layers,analysis/engine/factflow",204,13284,
analysis/engine/factapply/source_read.go,false,NO,,2,948,
analysis/engine/factapply/path_presence_implication.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/path_presence_implication.go,""readPathKeyValue, readPathKeyPresence, applyPathPresenceImplicationTarget"",overloaded helpers,analysis/engine/state
analysis/engine/factapply/path_presence_implication.go,""callOutcomeResultAssignmentPoint, callOutcomeLaterPoint"",proof propagation split across layers,analysis/engine/state/pathevidence
analysis/engine/factapply/path_presence_implication.go,""callOutcomeRelatableTarget, callOutcomeAssignmentConsumesCall"",hardcoded semantic cases,analysis/engine/factflow
analysis/engine/factapply/path_presence_implication.go,""applyCallOutcomePresenceRelationPublishes, applyPathValuePresenceImplication"",parallel routes,analysis/engine/factapply",181,8591,
analysis/engine/factapply/path_state_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/path_state_test.go,""path.PathKey(\""sym30@1.field\""), path.PathKey(\""sym30.field\"")"",hardcoded semantic cases,analysis/domain/path
analysis/engine/factapply/path_state_test.go,""invalidatePathSubtreeAt, writePathAt"",parallel routes,analysis/engine/state
analysis/engine/factapply/path_state_test.go,""AddBranchProof, stateKeysWithEquivalentAliases"",proof propagation split across layers,analysis/engine/state/pathevidence",143,5696,
analysis/engine/factapply/path_fact_apply.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/path_fact_apply.go,""applyPathStaticMemberWrite, writeHeapTableStaticMember, applyDynamicIndexWrite, writeHeapTableDynamicIndexFact"",parallel routes,analysis/engine/state
analysis/engine/factapply/path_fact_apply.go,""dynamicIndexFactDefinitelyAbsent, dynamicIndexFactDefinitelyPresent"",duplicate vocabulary,analysis/engine/domain/value/presence
analysis/engine/factapply/path_fact_apply.go,""addPathEqualityProofFromSource, addPathEqualityProofFromDynamicIndexSource, addPathEqualityProofAt"",overloaded helpers,analysis/engine/factflow
analysis/engine/factapply/path_fact_apply.go,""factPathKeyAt, factStateKeyAt, factKeyspaceKeyAt, branchPathEvidenceAt"",proof propagation split across layers,analysis/engine/visibility
analysis/engine/factapply/path_fact_apply.go,""dynamicIndexWriteKeyPath, dynamicIndexWriteSourcePath, dynamicIndexWriteKeyStateKeyAt"",hardcoded semantic cases,analysis/engine/factflow",244,13717,
analysis/engine/factapply/path_state.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/path_state.go,""invalidatePathAt, invalidateRootOriginsForPathMutationAt, invalidateRootStructuralWitnessForPathMutationAt, invalidateHeapStaticMembersAt"",parallel routes,analysis/engine/state
analysis/engine/factapply/path_state.go,""writePathAt, pathWriteLocalKeysAt, writeStateKeyWithStaticStringAliasEdit, writeLocalPathKeyWithStaticStringAliasEdit"",duplicate vocabulary,analysis/engine/factapply
analysis/engine/factapply/path_state.go,""pathMutationStateKeys, pathStaticMemberInvalidationTargets"",proof propagation split,analysis/engine/state
analysis/engine/factapply/path_state.go,""dedupeKeyspaceKeys, dedupeStateKeys, dedupePathStaticMemberInvalidationTargets"",maintenance sprawl,analysis/engine/factapply
analysis/engine/factapply/path_state.go,""invalidatePathSubtree, invalidatePathDescendants, invalidatePathDescendantsPreservingDynamicValueKeyMemberships"",overloaded helpers,analysis/engine/factapply",239,10463,
analysis/engine/factapply/path_fact_apply_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/path_fact_apply_test.go,""NewFactsNodeTransfer, FactsNodeTransferConfig, FactsInput"",""overloaded helpers (complex config object for multiple fact types)"",""analysis/engine/factapply""
analysis/engine/factapply/path_fact_apply_test.go,""DynamicIndexWrites, PathAssignments, PathStaticMemberWrites, ChannelSelects, CallSites"",""parallel routes (multiple distinct map-based fact inputs requiring manual orchestration)"",""analysis/engine/factflow""
analysis/engine/factapply/path_fact_apply_test.go,""CallOutcome, NormalReturnFacts, PathRefinements, PathStaticMembers, DynamicIndexFacts, EffectDeltas"",""proof propagation split across layers (boundary facts are manually rebased/mapped in test logic)"",""analysis/engine/callboundary""
analysis/engine/factapply/path_fact_apply_test.go,""recordingSourceValues, presentValue, absentValue"",""duplicate vocabulary (test-specific value recording vs domain value types)"",""analysis/test/value""",241,14175,
analysis/engine/factapply/postconditions_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/postconditions_test.go,""product.NewWithPresence, presence.Present"",""hardcoded semantic cases"",""analysis/domain/value/product""
analysis/engine/factapply/postconditions_test.go,""factflow.NewPostconditionRefinement, factflow.NewPostconditionRefinementSet"",""parallel routes (manual construction)"",""analysis/engine/factflow""
analysis/engine/factapply/postconditions_test.go,""standard.Registry, product.Set, product.Meet"",""overloaded helpers (test setup sprawl)"",""analysis/test/value/standard""",144,5827,
analysis/engine/factflow/branch_reachability.go,false,NO,,2,404,
analysis/engine/factapply/paths.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/paths.go,""invalidateRootOriginsForPathMutationAt, invalidateHeapStaticMemberSubtreeAt, invalidatePathSubtreeAt, invalidateHeapStaticMemberDescendantsAt"",parallel routes,analysis/engine/state
analysis/engine/factapply/paths.go,""invalidatePathDescendantsAt, invalidatePathDescendantsPreservingDynamicValueKeyMembershipsAt"",parallel routes,analysis/engine/state
analysis/engine/factapply/paths.go,""preserveExactStaticMemberWitness, restoreExactStaticMemberWitness"",proof propagation split,analysis/engine/state
analysis/engine/factapply/paths.go,""copySourcePathStaticMemberDescendantsAt, addPathEqualityProofFromSource"",overloaded helpers,analysis/engine/factflow
analysis/engine/factapply/paths.go,""invalidateRootStructuralWitnessForPathMutationAt, ClearDynamicIndexValueKeyMembershipsForContainer"",hardcoded semantic cases,analysis/engine/state",215,7774,
analysis/engine/factapply/root_alias_widen.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/root_alias_widen.go,applyCovariantRecordExposure,hardcoded semantic cases,factflow
analysis/engine/factapply/root_alias_widen.go,invalidatePathSubtreeAt;invalidateHeapStaticMemberSubtreeAt,proof propagation split across layers,state
analysis/engine/factapply/root_alias_widen.go,applyCovariantArrayExposure;applyCovariantRecordExposure,parallel routes,factflow
analysis/engine/factapply/root_alias_widen.go,CovariantWiden,overloaded helper,factapply",144,5635,
analysis/engine/factapply/paths_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/paths_test.go,""path.PathKey(\""sym106@1.field\""), path.PathKey(\""sym107@1.field.deep\""), path.PathKey(\""sym110@1[\""active\""].value\"")"",hardcoded semantic cases,analysis/domain/path
analysis/engine/factapply/paths_test.go,""NewFactsNodeTransfer, FactsNodeTransferConfig, FactsNodeTransfer"",overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/paths_test.go,""visibility.NewResolver, visibility.NewBuilder"",parallel routes,analysis/engine/visibility
analysis/engine/factapply/paths_test.go,""product.Set, product.Bottom, product.Equal"",proof propagation split across layers,analysis/domain/value/product",201,7534,
analysis/engine/factapply/roots_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/roots_test.go,""NewFactsNodeTransfer, FactsNodeTransferConfig, factflow.NewFacts"",overloaded helpers,analysis/engine/factapply
analysis/engine/factapply/roots_test.go,""RootAssignmentLocalDeclaration, RootAssignmentOrdinaryRootWrite"",hardcoded semantic cases,analysis/engine/factflow
analysis/engine/factapply/roots_test.go,""recordingSourceValues, panicSourceValues"",duplicate vocabulary,analysis/engine/factapply/test
analysis/engine/factapply/roots_test.go,""NewFactsNodeTransfer, transfer.Run"",parallel routes,analysis/engine/transfer",154,5891,
analysis/engine/factapply/roots.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factapply/roots.go,""applyRootAssignment, applyRootAssignmentNumFloor, applyClosedDynamicAllValueRootAssignment"",parallel routes,factapply (engine/factapply)
analysis/engine/factapply/roots.go,""dynamicIndexModuloLengthKeyInRange, moduloLengthIndexBaseSource, binaryExpressionOperation"",hardcoded semantic cases,factflow (engine/factflow)
analysis/engine/factapply/roots.go,""rootAssignmentTarget, rootAssignmentPath, writeRootSymbol"",overloaded helpers,factapply (engine/factapply)
analysis/engine/factapply/roots.go,""dynamicIndexValueCommonKeyMembershipTables, dynamicIndexValueCommonKeyMembershipTablesFromFacts"",proof propagation split across layers,dynamicindex (engine/dynamicindex)
analysis/engine/factapply/roots.go,""rootPathHasFreshEmptyTable, rootAssignmentIsFreshEmptyTable"",duplicate vocabulary,factapply (engine/factapply)",214,7069,
analysis/engine/factflow/branch.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/branch.go,""BranchLenRefinement, BranchNumFloorRefinement"",parallel routes,analysis/engine/factflow/constraints
analysis/engine/factflow/branch.go,BranchDiffConstraint,overloaded helper,analysis/engine/factflow/constraints
analysis/engine/factflow/branch.go,""BranchRefinementSet, mergeBranchRefinementSetMap"",maintenance sprawl,analysis/engine/factflow/branch
analysis/engine/factflow/branch.go,""ValueRefinement.negatedLiteral, ValueRefinement.falsyAbsent"",hardcoded semantic cases,analysis/engine/factflow/value_logic",155,4416,
analysis/engine/factflow/branch_path_relation.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/branch_path_relation.go,""NewBranchPathEquality, NewBranchPathInequality, NewBranchPathTypeMatch, NewBranchPathTypeUnmatch"",parallel_routes,factflow.BranchPathRelation
analysis/engine/factflow/branch_path_relation.go,""BranchPathRelationKind, BranchPathRelation"",hardcoded_semantic_cases,factflow.BranchPathRelation
analysis/engine/factflow/branch_path_relation.go,""copyBranchPathRelationSlice, copyBranchPathRelationMap"",maintenance_sprawl,factflow.BranchPathRelationSet",145,3328,
analysis/engine/factflow/call_producer.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/call_producer.go,""NewCallProducer, NewCallProducerFromView"",parallel routes,CallProducer
analysis/engine/factflow/call_producer.go,""CalleePath, CalleePathRef"",duplicate vocabulary,CallProducer
analysis/engine/factflow/call_producer.go,""CallProducerConfig, CallProducer"",maintenance sprawl,CallProducer",97,2867,
analysis/engine/factflow/call_result.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/call_result.go,""copyCallResultValueMap, copyCallResultValueSlice"",maintenance sprawl,factflow.CollectionUtils
analysis/engine/factflow/call_result.go,CallResultValueSet,performance waste,factflow.CallResultValueSet
analysis/engine/factflow/call_result.go,CallResultValue,duplicate vocabulary,product.ValueWrapper",100,2605,
analysis/engine/factflow/assignment.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/assignment.go,""RootAssignment, PathAssignment, PathDescendantInvalidation"",parallel routes,factflow.AssignmentEngine
analysis/engine/factflow/assignment.go,""NewRootAssignmentWithDeclaredContractValue, NewRootAssignmentWithDeclaredOverlayValue"",overloaded helpers,factflow.AssignmentEngine
analysis/engine/factflow/assignment.go,""copyRootAssignmentMap, copyPathAssignmentMap, copyPathDescendantInvalidationMap"",maintenance sprawl,factflow.MapUtils
analysis/engine/factflow/assignment.go,""RootAssignment.declaredValueContracts, RootAssignment.declaredValueOverlays"",hardcoded semantic cases,factflow.AssignmentEngine
analysis/engine/factflow/assignment.go,""TargetPath, TargetPathRef, ContainerPath, ContainerPathRef"",duplicate vocabulary,path.Path",189,6059,
analysis/engine/factflow/branch_path_evidence.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/branch_path_evidence.go,""BranchPathEvidence, NewBranchPathPresenceEvidence, NewBranchPathEqualityEvidence, NewBranchPathInequalityEvidence"",overloaded_helpers,factflow.EvidenceFactory
analysis/engine/factflow/branch_path_evidence.go,""BranchPathEvidence.path, BranchPathEvidence.otherPath"",maintenance_sprawl,factflow.EvidenceValue
analysis/engine/factflow/branch_path_evidence.go,""NewBranchPathPresenceEvidence, NewBranchPathPresenceEvidenceForEdges, NewBranchPathPresenceEvidenceOnEdge"",parallel_routes,factflow.EvidenceFactory
analysis/engine/factflow/branch_path_evidence.go,""BranchPathEvidenceKind"",hardcoded_semantic_cases,factflow.EvidenceKind",185,4773,
analysis/engine/factflow/branch_relation.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/branch_relation.go,""TriggerPath, TriggerPathRef, TargetPath, TargetPathRef"",parallel_routes,path.Path
analysis/engine/factflow/branch_relation.go,""copyBranchPresenceRelationMap, mergeBranchPresenceRelationMap, copyBranchPresenceRelationSlice"",maintenance_sprawl,factflow.RelationSet (Generic)
analysis/engine/factflow/branch_relation.go,BranchPresenceRelation,overloaded_helpers,factflow.Relation (Generic)",127,3283,
analysis/engine/factflow/call_target.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/call_target.go,""CallResultTarget, CallResultTargetView"",parallel_routes,factflow.CallResultTarget
analysis/engine/factflow/call_target.go,TargetPathSegmentCount,overloaded_helper,path.Path
analysis/engine/factflow/call_target.go,copyCallResultTargets,maintenance_sprawl,factflow.CallResultTarget",106,4038,
analysis/engine/factflow/import_boundary_test.go,false,NO,,2,1962,
analysis/engine/factflow/call_site_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/call_site_test.go,""CalleePathKeyFromPath, CalleePathKeyFromPathKey"",duplicate_vocabulary,factflow.path_key
analysis/engine/factflow/call_site_test.go,""CallSiteView.CalleePathKey, CallResultTargetView.TargetPathKey"",proof_propagation_split,factflow.view_cache
analysis/engine/factflow/call_site_test.go,""CallSiteConfig, CallResultTarget"",hardcoded_semantic_cases,factflow.call_site_model",142,6257,
analysis/engine/factflow/call_site.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/call_site.go,""CallSite, CallSiteView"",parallel_routes,factflow.CallSite
analysis/engine/factflow/call_site.go,""CalleePathKey, CalleePathKeyFromPath, CalleePathKeyFromPathKey"",duplicate_vocabulary,path.PathKey
analysis/engine/factflow/call_site.go,""CallSite.copy, copyCallSiteMap"",maintenance_sprawl,factflow.CallSite
analysis/engine/factflow/call_site.go,""CallSiteView (all methods)"",performance_waste,factflow.CallSite",153,6742,
analysis/engine/factflow/dynamic_index.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/dynamic_index.go,""TablePath, TablePathRef, KeyPath, KeyPathRef, ValuePath, ValuePathRef"",parallel_routes,path.Path
analysis/engine/factflow/dynamic_index.go,DynamicIndexWrite.copy,performance_waste,DynamicIndexWrite
analysis/engine/factflow/dynamic_index.go,copyDynamicIndexWriteMap,maintenance_sprawl,factflow.Engine",115,5186,
analysis/engine/factflow/covariant_exposure.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/covariant_exposure.go,copyCovariantExposureMap,maintenance_sprawl,factflow.FactMap (or generic collection utility)
analysis/engine/factflow/covariant_exposure.go,CovariantExposure.copy,performance_waste,CovariantExposure (internalize or use value semantics)
analysis/engine/factflow/covariant_exposure.go,CovariantExposureKind,semantic_regression,factflow.ExposureType (centralized type registry)",122,5630,
analysis/engine/factflow/path_copy.go,true,YES,none,4,847,
analysis/engine/factflow/expression_condition.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/expression_condition.go,""ExpressionCondition, ExpressionConditionFacts"",parallel routes,Postcondition
analysis/engine/factflow/expression_condition.go,""NewExpressionCondition, NewExpressionConditionFacts"",duplicate vocabulary,Postcondition
analysis/engine/factflow/expression_condition.go,""copy, copyExpressionConditionMap"",maintenance sprawl,Factflow Core",95,5384,
analysis/engine/factflow/channel_select.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/channel_select.go,""ChannelSelectConfig, ChannelSelect"",parallel_routes,analysis/engine/factflow/channel_select.go
analysis/engine/factflow/channel_select.go,""ResultPath, CasePath, PayloadValue"",performance_waste,analysis/engine/factflow/channel_select.go
analysis/engine/factflow/channel_select.go,""copyChannelSelectSlice, copyChannelSelectMap, copy"",maintenance_sprawl,analysis/engine/factflow/channel_select.go",136,6194,
analysis/engine/factflow/refs.go,true,YES,none,4,785,
analysis/engine/factflow/expression_operation.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/expression_operation.go,op (string),hardcoded_semantic_cases,factflow.ExpressionOperationKind
analysis/engine/factflow/expression_operation.go,NewUnaryExpressionOperation/NewBinaryExpressionOperation,parallel_routes,factflow.ExpressionOperation
analysis/engine/factflow/expression_operation.go,copyExpressionOperationMap,maintenance_sprawl,factflow.ExpressionOperation",110,6114,
analysis/engine/factflow/expression_refinement.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/expression_refinement.go,""ExpressionRefinement,ExpressionRefinementMode"",hardcoded_semantic_cases,factflow.engine
analysis/engine/factflow/expression_refinement.go,NewExpressionRefinement,parallel_routes,factflow.engine
analysis/engine/factflow/expression_refinement.go,NewExpressionDeclaredContract,parallel_routes,factflow.engine",108,6665,
